2025-03-03 12:29:40.625,INFO,server.js,startServer,4,startServerIN
2025-03-03 12:29:40.626,INFO,server.js,startServer,9,startServerOUT
2025-03-03 12:30:06.004,INFO,UserController.js,login,81,loginIN
2025-03-03 12:30:06.161,INFO,FileController.js,monitorAndMoveFiles,78,monitorAndMoveFilesIN
2025-03-03 12:30:06.163,INFO,FileController.js,monitorAndMoveFiles,169,monitorAndMoveFilesOUT
2025-03-03 12:30:06.167,INFO,UserController.js,login,106,loginUser Logged In successfully
2025-03-03 12:30:06.168,INFO,UserController.js,login,115,loginOUT
2025-03-03 12:30:06.575,INFO,FileController.js,isFileWithinLast3Days,271,isFileWithinLast3DaysIN
2025-03-03 12:30:06.575,INFO,FileController.js,isFileWithinLast3Days,289,isFileWithinLast3DaysOUT
2025-03-03 12:30:06.576,INFO,FileController.js,isFileWithinLast3Days,271,isFileWithinLast3DaysIN
2025-03-03 12:30:06.576,INFO,FileController.js,isFileWithinLast3Days,289,isFileWithinLast3DaysOUT
2025-03-03 12:30:06.577,INFO,FileController.js,isFileWithinLast3Days,271,isFileWithinLast3DaysIN
2025-03-03 12:30:06.577,INFO,FileController.js,isFileWithinLast3Days,289,isFileWithinLast3DaysOUT
2025-03-03 12:30:06.578,INFO,FileController.js,isFileWithinLast3Days,271,isFileWithinLast3DaysIN
2025-03-03 12:30:06.578,INFO,FileController.js,isFileWithinLast3Days,289,isFileWithinLast3DaysOUT
2025-03-03 12:30:06.578,INFO,FileController.js,isFileWithinLast3Days,271,isFileWithinLast3DaysIN
2025-03-03 12:30:06.578,INFO,FileController.js,isFileWithinLast3Days,289,isFileWithinLast3DaysOUT
2025-03-03 12:30:06.579,INFO,FileController.js,isFileWithinLast3Days,271,isFileWithinLast3DaysIN
2025-03-03 12:30:06.579,INFO,FileController.js,isFileWithinLast3Days,289,isFileWithinLast3DaysOUT
2025-03-03 12:30:06.579,INFO,FileController.js,deleteFilesOlderThan3Days,380,deleteFilesOlderThan3DaysIN
2025-03-03 12:30:06.579,INFO,FileController.js,deleteFilesOlderThan3Days,396,deleteFilesOlderThan3DaysOUT
2025-03-03 12:30:06.579,INFO,FileController.js,deleteFilesOlderThan3Days,380,deleteFilesOlderThan3DaysIN
2025-03-03 12:30:06.580,INFO,FileController.js,deleteFilesOlderThan3Days,396,deleteFilesOlderThan3DaysOUT
2025-03-03 12:30:06.580,INFO,FileController.js,deleteFilesOlderThan3Days,380,deleteFilesOlderThan3DaysIN
2025-03-03 12:30:06.580,INFO,FileController.js,deleteFilesOlderThan3Days,396,deleteFilesOlderThan3DaysOUT
2025-03-03 12:30:06.580,INFO,FileController.js,deleteFilesOlderThan3Days,380,deleteFilesOlderThan3DaysIN
2025-03-03 12:30:06.581,INFO,FileController.js,deleteFilesOlderThan3Days,396,deleteFilesOlderThan3DaysOUT
2025-03-03 12:30:06.581,INFO,FileController.js,deleteFilesOlderThan3Days,380,deleteFilesOlderThan3DaysIN
2025-03-03 12:30:06.581,INFO,FileController.js,deleteFilesOlderThan3Days,396,deleteFilesOlderThan3DaysOUT
2025-03-03 12:30:06.581,INFO,FileController.js,deleteFilesOlderThan3Days,380,deleteFilesOlderThan3DaysIN
2025-03-03 12:30:06.581,INFO,FileController.js,deleteFilesOlderThan3Days,396,deleteFilesOlderThan3DaysOUT
2025-03-03 12:31:08.647,INFO,UserController.js,register,39,registerIN
2025-03-03 12:31:08.752,INFO,UserController.js,register,68,registerOUT
2025-03-03 12:38:37.558,INFO,server.js,startServer,4,startServerIN
2025-03-03 12:38:37.560,INFO,server.js,startServer,9,startServerOUT
2025-03-03 12:38:56.068,INFO,UserController.js,login,81,loginIN
2025-03-03 12:38:56.220,INFO,FileController.js,monitorAndMoveFiles,78,monitorAndMoveFilesIN
2025-03-03 12:38:56.222,INFO,FileController.js,monitorAndMoveFiles,169,monitorAndMoveFilesOUT
2025-03-03 12:38:56.225,INFO,UserController.js,login,106,loginUser Logged In successfully
2025-03-03 12:38:56.226,INFO,UserController.js,login,115,loginOUT
2025-03-03 12:38:56.229,INFO,FileController.js,moveFile,123,moveFileIN
2025-03-03 12:38:56.229,INFO,FileController.js,moveFile,144,moveFileOUT
2025-03-03 12:38:56.229,INFO,FileController.js,moveFile,123,moveFileIN
2025-03-03 12:38:56.229,INFO,FileController.js,moveFile,144,moveFileOUT
2025-03-03 12:38:56.229,INFO,FileController.js,moveFile,123,moveFileIN
2025-03-03 12:38:56.229,INFO,FileController.js,moveFile,144,moveFileOUT
2025-03-03 12:38:56.229,INFO,FileController.js,moveFile,123,moveFileIN
2025-03-03 12:38:56.230,INFO,FileController.js,moveFile,144,moveFileOUT
2025-03-03 12:38:56.230,INFO,FileController.js,moveFile,123,moveFileIN
2025-03-03 12:38:56.230,INFO,FileController.js,moveFile,144,moveFileOUT
2025-03-03 12:38:56.230,INFO,FileController.js,moveFile,123,moveFileIN
2025-03-03 12:38:56.230,INFO,FileController.js,moveFile,144,moveFileOUT
2025-03-03 12:38:56.230,INFO,FileController.js,moveFile,123,moveFileIN
2025-03-03 12:38:56.230,INFO,FileController.js,moveFile,144,moveFileOUT
2025-03-03 12:38:56.231,INFO,FileController.js,null,131,null/Users/apoorvasingh/Desktop/apoo/images file moved: Screenshot 2024-07-22 at 10.10.54 PM.png
2025-03-03 12:38:56.231,INFO,FileController.js,null,131,null/Users/apoorvasingh/Desktop/apoo/images file moved: Screenshot 2024-07-22 at 10.13.59 PM.png
2025-03-03 12:38:56.232,INFO,FileController.js,null,131,null/Users/apoorvasingh/Desktop/apoo/images file moved: Screenshot 2024-07-22 at 10.14.44 PM.png
2025-03-03 12:38:56.232,INFO,FileController.js,null,131,null/Users/apoorvasingh/Desktop/apoo/images file moved: Screenshot 2024-07-22 at 8.47.23 PM.png
2025-03-03 12:38:56.232,INFO,FileController.js,null,131,null/Users/apoorvasingh/Desktop/apoo/images file moved: Screenshot 2024-07-22 at 8.57.44 PM.png
2025-03-03 12:38:56.232,INFO,FileController.js,null,131,null/Users/apoorvasingh/Desktop/apoo/images file moved: Screenshot 2024-07-22 at 9.08.38 PM.png
2025-03-03 12:38:56.232,INFO,FileController.js,null,131,null/Users/apoorvasingh/Desktop/apoo/pdf file moved: oops_notes.pdf
2025-03-03 12:38:56.232,INFO,FileController.js,moveFile,123,moveFileIN
2025-03-03 12:38:56.232,INFO,FileController.js,moveFile,144,moveFileOUT
2025-03-03 12:38:56.234,INFO,FileController.js,null,131,null/Users/apoorvasingh/Desktop/apoo/pdf file moved: oops_notes.pdf
2025-03-03 12:38:56.234,INFO,FileController.js,moveFile,123,moveFileIN
2025-03-03 12:38:56.234,INFO,FileController.js,moveFile,144,moveFileOUT
2025-03-03 12:38:56.234,INFO,FileController.js,moveFile,123,moveFileIN
2025-03-03 12:38:56.235,INFO,FileController.js,moveFile,144,moveFileOUT
2025-03-03 12:38:56.235,INFO,FileController.js,moveFile,123,moveFileIN
2025-03-03 12:38:56.235,INFO,FileController.js,moveFile,144,moveFileOUT
2025-03-03 12:38:56.235,INFO,FileController.js,moveFile,123,moveFileIN
2025-03-03 12:38:56.235,INFO,FileController.js,moveFile,144,moveFileOUT
2025-03-03 12:38:56.235,INFO,FileController.js,moveFile,123,moveFileIN
2025-03-03 12:38:56.235,INFO,FileController.js,moveFile,144,moveFileOUT
2025-03-03 12:38:56.235,INFO,FileController.js,moveFile,123,moveFileIN
2025-03-03 12:38:56.235,INFO,FileController.js,moveFile,144,moveFileOUT
2025-03-03 12:38:56.236,INFO,FileController.js,null,131,null/Users/apoorvasingh/Desktop/apoo/images file moved: Screenshot 2024-07-22 at 10.10.54 PM.png
2025-03-03 12:38:56.236,INFO,FileController.js,null,131,null/Users/apoorvasingh/Desktop/apoo/images file moved: Screenshot 2024-07-22 at 10.13.59 PM.png
2025-03-03 12:38:56.236,INFO,FileController.js,null,131,null/Users/apoorvasingh/Desktop/apoo/images file moved: Screenshot 2024-07-22 at 10.14.44 PM.png
2025-03-03 12:38:56.236,INFO,FileController.js,null,131,null/Users/apoorvasingh/Desktop/apoo/images file moved: Screenshot 2024-07-22 at 8.47.23 PM.png
2025-03-03 12:38:56.236,INFO,FileController.js,null,131,null/Users/apoorvasingh/Desktop/apoo/images file moved: Screenshot 2024-07-22 at 8.57.44 PM.png
2025-03-03 12:38:56.236,INFO,FileController.js,null,131,null/Users/apoorvasingh/Desktop/apoo/images file moved: Screenshot 2024-07-22 at 9.08.38 PM.png
2025-03-03 12:38:57.378,INFO,FileController.js,isFileWithinLast3Days,271,isFileWithinLast3DaysIN
2025-03-03 12:38:57.378,INFO,FileController.js,isFileWithinLast3Days,289,isFileWithinLast3DaysOUT
2025-03-03 12:38:57.378,INFO,FileController.js,isFileWithinLast3Days,271,isFileWithinLast3DaysIN
2025-03-03 12:38:57.379,INFO,FileController.js,isFileWithinLast3Days,289,isFileWithinLast3DaysOUT
2025-03-03 12:38:57.379,INFO,FileController.js,isFileWithinLast3Days,271,isFileWithinLast3DaysIN
2025-03-03 12:38:57.379,INFO,FileController.js,isFileWithinLast3Days,289,isFileWithinLast3DaysOUT
2025-03-03 12:38:57.379,INFO,FileController.js,isFileWithinLast3Days,271,isFileWithinLast3DaysIN
2025-03-03 12:38:57.379,INFO,FileController.js,isFileWithinLast3Days,289,isFileWithinLast3DaysOUT
2025-03-03 12:38:57.380,INFO,FileController.js,isFileWithinLast3Days,271,isFileWithinLast3DaysIN
